locus_tag	gene_name	start_site	end_site	gene_length
b3645	dinD	3817760	3818584	825
b3646	yicG	3818874	3819491	618
b3647	ligB	3819488	3821170	1683
b3648	gmk	3821428	3822051	624
b3649	rpoZ	3822106	3822381	276
b3650	spoT	3822400	3824508	2109
b3651	trmH	3824515	3825204	690
b3652	recG	3825210	3827291	2082
b3653	gltS	3827460	3828665	1206
b3654	xanP	3828945	3830336	1392
b3655	yicH	3830457	3832166	1710
b3656	yicI	3832219	3834537	2319
b3657	yicJ	3834547	3835929	1383
b3658	selC	3836222	3836316	95
b4653	yicT	3836425	3836556	132
b3659	setC	3836953	3838137	1185
b3660	yicL	3838248	3839171	924
b4797	yicU	3838642	3838701	60
b3661	nlpA	3839175	3839993	819
b4555	yicS	3840215	3840508	294
b3662	nepI	3840549	3841739	1191
b3663	yicN	3841950	3842402	453
b3664	adeQ	3842455	3843789	1335
b3665	adeD	3843964	3845730	1767
b4829	uhpU	3845730	3845995	266
b3666	uhpT	3845776	3847167	1392
b3667	uhpC	3847305	3848624	1320
b3668	uhpB	3848634	3850136	1503
b3669	uhpA	3850136	3850726	591
b3670	ilvN	3850802	3851092	291
b3671	ilvB	3851096	3852784	1689
b3672	ivbL	3852890	3852988	99
b4616	istR	3853118	3853257	140
b4618	tisB	3853553	3853642	90
b4798	ysdE	3853766	3853840	75
b3673	emrD	3853922	3855106	1185
b3674	yidF	3855114	3855611	498
b3675	yidG	3855608	3855970	363
b3676	yidH	3855960	3856307	348
b3677	yidI	3856415	3856864	450
b3678	yidJ	3856911	3858404	1494
b3679	yidK	3858401	3860116	1716
b3680	yidL	3860283	3861176	894
b4556	glvG	3861173	3861987	815
b3682	glvB	3861987	3862472	486
b3683	glvC	3862497	3863603	1107
b3684	yidP	3863899	3864615	717
b3685	yidE	3864612	3866273	1662
b3686	ibpB	3866469	3866897	429
b3687	ibpA	3867009	3867422	414
b3688	yidQ	3867728	3868060	333
b3689	yidR	3868062	3869309	1248
b3690	cbrA	3869377	3870441	1065
b3691	dgoT	3870438	3871730	1293
b4478	dgoD	3871850	3872998	1149
b4477	dgoA	3872995	3873612	618
b3693	dgoK	3873596	3874474	879
b4479	dgoR	3874471	3875160	690
b3696	yidX	3875438	3876094	657
b3697	yidA	3876140	3876952	813
b3698	yidB	3877067	3877465	399
b3699	gyrB	3877705	3880119	2415
b3700	recF	3880148	3881221	1074
b3701	dnaN	3881221	3882321	1101
b3702	dnaA	3882326	3883729	1404
b4757	ysdD	3884026	3884106	81
b3703	rpmH	3884336	3884476	141
b3704	rnpA	3884493	3884852	360
b4557	yidD	3884816	3885073	258
b3705	yidC	3885076	3886722	1647
b3706	mnmE	3886828	3888192	1365
b3707	tnaC	3888435	3888509	75
b3708	tnaA	3888730	3890145	1416
b3709	tnaB	3890236	3891483	1248
b3710	mdtL	3891615	3892790	1176
b3711	yidZ	3892765	3893724	960
b3712	yieE	3893881	3894630	750
b3713	yieF	3894652	3895218	567
b3714	adeP	3895272	3896609	1338
b3715	yieH	3896774	3897439	666
b3716	cbrB	3897506	3897973	468
b3717	cbrC	3898022	3898609	588
b3718	yieK	3898671	3899393	723
b3719	yieL	3899408	3900577	1170
b3720	bglH	3900604	3902220	1617
b3721	bglB	3902289	3903701	1413
b3722	bglF	3903720	3905597	1878
b3723	bglG	3905731	3906567	837
b3724	phoU	3906853	3907578	726
b3725	pstB	3907593	3908366	774
b3726	pstA	3908549	3909439	891
b3727	pstC	3909439	3910398	960
b3728	pstS	3910485	3911525	1041
b3729	glmS	3911839	3913668	1830
b3730	glmU	3913830	3915200	1371
b3731	atpC	3915553	3915972	420
b3732	atpD	3915993	3917375	1383
b3733	atpG	3917402	3918265	864
b3734	atpA	3918316	3919857	1542
b3735	atpH	3919870	3920403	534
b3736	atpF	3920418	3920888	471
b3737	atpE	3920950	3921189	240
b3738	atpB	3921236	3922051	816
b3739	atpI	3922060	3922440	381
b3740	rsmG	3923057	3923680	624
b3741	mnmG	3923744	3925633	1890
b3742	mioC	3926012	3926455	444
b3743	asnC	3926545	3927003	459
b3744	asnA	3927155	3928147	993
b3745	viaA	3928152	3929603	1452
b3746	ravA	3929597	3931093	1497
b3747	kup	3931316	3933184	1869
b3748	rbsD	3933351	3933770	420
b3749	rbsA	3933778	3935283	1506
b3750	rbsC	3935288	3936253	966
b3751	rbsB	3936278	3937168	891
b4804	rbsZ	3937045	3937278	234
b3752	rbsK	3937294	3938223	930
b3753	rbsR	3938227	3939219	993
b3754	hsrA	3939185	3940612	1428
b3755	yieP	3940635	3941327	693
b3756	rrsC	3941808	3943349	1542
b3757	gltU	3943435	3943510	76
b3758	rrlC	3943704	3946607	2904
b3759	rrfC	3946700	3946819	120
b3760	aspT	3946872	3946948	77
b3761	trpT	3946957	3947032	76
b4480	hdfR	3947128	3947967	840
b3764	maoP	3948086	3948424	339
b3765	yifB	3948449	3949969	1521
b3766	ilvL	3950322	3950420	99
b4669	ilvX	3950507	3950557	51
b4488	ilvG	3950560	3952204	1645
b3769	ilvM	3952201	3952464	264
b3770	ilvE	3952484	3953413	930
b3771	ilvD	3953478	3955328	1851
b3772	ilvA	3955331	3956875	1545
b3773	ilvY	3956927	3957820	894
b3774	ilvC	3957970	3959445	1476
b3775	ppiC	3959532	3959813	282
b3777	yifN	3960012	3960460	449
b3778	rep	3960677	3962698	2022
b3779	gpp	3962745	3964229	1485
b3780	rhlB	3964365	3965630	1266
b3781	trxA	3965761	3966090	330
b3782	rhoL	3966231	3966332	102
b3783	rho	3966417	3967676	1260
b3784	rfe	3967916	3969019	1104
b3785	wzzE	3969031	3970077	1047
b3786	wecB	3970133	3971263	1131
b3787	wecC	3971260	3972522	1263
b3788	rffG	3972522	3973589	1068
b3789	rffH	3973608	3974489	882
b3790	rffC	3974467	3975141	675
b3791	wecE	3975146	3976276	1131
b3792	wzxE	3976278	3977528	1251
b4481	wecF	3977525	3978604	1080
b3793	wzyE	3978601	3979953	1353
b3794	rffM	3979956	3980696	741
b3795	yifK	3980887	3982272	1386
b3796	argX	3982375	3982451	77
b3797	hisR	3982509	3982585	77
b3798	leuT	3982606	3982692	87
b3799	proM	3982735	3982811	77
b3800	aslB	3982958	3984193	1236
b3801	aslA	3984352	3986007	1656
b4456	glmZ	3986432	3986603	172
b3802	hemY	3986686	3987882	1197
b3803	hemX	3987885	3989066	1182
b3804	hemD	3989088	3989828	741
b3805	hemC	3989825	3990766	942
b3806	cyaA	3991153	3993699	2547
b3807	cyaY	3993739	3994059	321
b3808	yzcX	3993850	3994335	486
b4558	yifL	3994522	3994725	204
b3809	dapF	3994762	3995586	825
b3810	yigA	3995583	3996290	708
b3811	xerC	3996287	3997183	897
b3812	yigB	3997183	3997899	717
b3813	uvrD	3997983	4000145	2163
b4482	yigE	4000292	4001056	765
b4799	ysgD	4001218	4001274	57
b3816	corA	4001426	4002376	951
b3817	yigF	4002419	4002799	381
b3818	yigG	4002813	4003193	381
b3819	rarD	4003288	4004178	891
b3820	yigI	4004230	4004697	468
b3821	pldA	4004862	4005731	870
b3822	recQ	4005864	4007693	1830
b3823	rhtC	4007757	4008377	621
b3824	rhtB	4008439	4009059	621
b3825	pldB	4009170	4010192	1023
b3826	yigL	4010200	4011000	801
b3827	bioP	4011076	4011975	900
b3828	metR	4011863	4012816	954
b3829	metE	4013053	4015314	2262
b3830	ysgA	4015354	4016169	816
b3831	udp	4016431	4017192	762
b3832	rmuC	4017333	4018760	1428
b3833	ubiE	4018855	4019610	756
b3834	ubiJ	4019624	4020229	606
b4707	esrE	4019978	4020229	252
b3835	ubiB	4020226	4021866	1641
b3836	tatA	4021945	4022214	270
b3838	tatB	4022218	4022733	516
b3839	tatC	4022736	4023512	777
b4483	tatD	4023554	4024336	783
b3842	rfaH	4024333	4024821	489
b3843	ubiD	4024988	4026481	1494
b3844	fre	4026527	4027228	702
b3845	fadA	4027609	4028772	1164
b3846	fadB	4028782	4030971	2190
b3847	pepQ	4031161	4032492	1332
b3848	yigZ	4032492	4033106	615
b3849	trkH	4033145	4034596	1452
b3850	hemG	4034608	4035153	546
b3851	rrsA	4035531	4037072	1542
b3852	ileT	4037141	4037217	77
b3853	alaT	4037260	4037335	76
b3854	rrlA	4037519	4040423	2905
b3855	rrfA	4040517	4040636	120
b3856	mobB	4040906	4041433	528
b3857	mobA	4041415	4041999	585
b3858	yihD	4042069	4042338	270
b3859	srkA	4042415	4043401	987
b3860	dsbA	4043418	4044044	627
b3861	yihF	4044199	4045629	1431
b3862	yihG	4045670	4046602	933
b3863	polA	4046966	4049752	2787
b3864	spf	4049899	4050009	111
b3865	yihA	4050133	4050765	633
b4457	csrC	4051036	4051281	246
b3866	yihI	4051347	4051856	510
b3867	hemN	4052045	4053418	1374
b4686	yshB	4053647	4053757	111
b3868	glnG	4053869	4055278	1410
b3869	glnL	4055290	4056339	1050
b3870	glnA	4056625	4058034	1410
b3871	bipA	4058407	4060230	1824
b3872	yihL	4060447	4061157	711
b3873	yihM	4061165	4062145	981
b3874	yihN	4062247	4063512	1266
b3875	ompL	4063603	4064295	693
b3876	yihO	4064363	4065766	1404
b3877	yihP	4065809	4067194	1386
b3878	yihQ	4067240	4069276	2037
b3879	yihR	4069475	4070401	927
b3880	yihS	4070515	4071756	1242
b3881	yihT	4071773	4072651	879
b3882	yihU	4072675	4073571	897
b3883	yihV	4073739	4074635	897
b3884	csqR	4074669	4075454	786
b3885	yihX	4075553	4076152	600
b3886	yihY	4076146	4077018	873
b3887	dtd	4077015	4077452	438
b3888	fabY	4077449	4078438	990
b3889	yiiE	4079291	4079509	219
b3890	yiiF	4079751	4079969	219
b3891	fdhE	4080299	4081228	930
b3892	fdoI	4081225	4081860	636
b3893	fdoH	4081857	4082759	903
b3894	fdoG	4082772	4085822	3051
b3895	fdhD	4086016	4086849	834
b3896	yiiG	4087002	4088057	1056
b3897	frvR	4088107	4089855	1749
b3898	frvX	4089855	4090925	1071
b3899	frvB	4090915	4092366	1452
b3900	frvA	4092377	4092823	447
b3901	rhaM	4093124	4093438	315
b3902	rhaD	4093448	4094272	825
b3903	rhaA	4094723	4095982	1260
b3904	rhaB	4095979	4097448	1470
b3905	rhaS	4097736	4098572	837
b3906	rhaR	4098646	4099494	849
b3907	rhaT	4099491	4100525	1035
b3908	sodA	4100810	4101430	621
b3909	kdgT	4101690	4102673	984
b3910	yiiM	4102822	4103496	675
b3911	cpxA	4103602	4104975	1374
b3912	cpxR	4104972	4105670	699
b4484	cpxP	4105820	4106320	501
b4716	cpxQ	4106330	4106387	58
b3915	fieF	4106469	4107371	903
b3916	pfkA	4107552	4108514	963
b3917	sbp	4108834	4109823	990
b3918	cdh	4109930	4110685	756
b3919	tpiA	4110740	4111507	768
b3920	yiiQ	4111615	4112214	600
b3921	yiiR	4112315	4112755	441
b3922	yiiS	4112967	4113266	300
b3923	uspD	4113293	4113721	429
b3924	fpr	4113726	4114472	747
b3925	glpX	4114569	4115579	1011
b3926	glpK	4115714	4117222	1509
b3927	glpF	4117245	4118090	846
b3928	zapB	4118515	4118760	246
b3929	rraA	4118845	4119330	486
b3930	menA	4119423	4120349	927
b3931	hslU	4120416	4121747	1332
b3932	hslV	4121757	4122287	531
b3933	ftsN	4122380	4123339	960
b3934	cytR	4123431	4124456	1026
b3935	priA	4124612	4126810	2199
b3936	rpmE	4127013	4127225	213
b3937	yiiX	4127286	4127894	609
b3938	metJ	4128078	4128395	318
b3939	metB	4128672	4129832	1161
b3940	metL	4129835	4132267	2433
b3941	metF	4132616	4133506	891
b3942	katG	4133835	4136015	2181
b3943	yijE	4136108	4137013	906
b3944	yijF	4137040	4137657	618
b3945	gldA	4137932	4139035	1104
b3946	fsaB	4139046	4139708	663
b3947	ptsA	4139720	4142221	2502
b3949	frwC	4142530	4143609	1080
b3950	frwB	4143624	4143944	321
b3951	pflD	4143995	4146292	2298
b3952	pflC	4146258	4147136	879
b3953	frwD	4147138	4147479	342
b3954	yijO	4147466	4148317	852
b3955	eptC	4148532	4150265	1734
b3956	ppc	4150447	4153098	2652
b3957	argE	4153696	4154847	1152
b3958	argC	4155001	4156005	1005
b3959	argB	4156013	4156789	777
b3960	argH	4156850	4158223	1374
b4458	oxyS	4158278	4158394	117
b3961	oxyR	4158490	4159407	918
b3962	sthA	4159390	4160790	1401
b3963	fabR	4161067	4161771	705
b3964	yijD	4161771	4162130	360
b3965	trmA	4162170	4163270	1101
b3966	btuB	4163639	4165483	1845
b3967	murI	4165428	4166285	858
b3968	rrsB	4166659	4168200	1542
b3969	gltT	4168372	4168447	76
b3970	rrlB	4168641	4171544	2904
b3971	rrfB	4171637	4171756	120
b3972	murB	4172057	4173085	1029
b3973	birA	4173082	4174047	966
b3974	coaA	4174076	4175026	951
b3976	thrU	4175388	4175463	76
b3977	tyrU	4175472	4175556	85
b3978	glyT	4175673	4175747	75
b3979	thrT	4175754	4175829	76
b3980	tufB	4175944	4177128	1185
b3981	secE	4177358	4177741	384
b3982	nusG	4177743	4178288	546
b3983	rplK	4178447	4178875	429
b3984	rplA	4178879	4179583	705
b3985	rplJ	4179996	4180493	498
b3986	rplL	4180560	4180925	366
b3987	rpoB	4181245	4185273	4029
b3988	rpoC	4185350	4189573	4224
b3989	yjaZ	4189786	4190325	540
b4691	sroH	4190327	4190487	161
b3990	thiH	4190735	4191868	1134
b3991	thiG	4191865	4192635	771
b4407	thiS	4192637	4192837	201
b3992	thiF	4192821	4193576	756
b3993	thiE	4193569	4194204	636
b3994	thiC	4194204	4196099	1896
b3995	rsd	4196332	4196808	477
b3996	nudC	4196903	4197676	774
b3997	hemE	4197716	4198780	1065
b3998	nfi	4198790	4199461	672
b3999	yjaG	4199504	4200094	591
b4000	hupA	4200281	4200553	273
b4001	yjaH	4200566	4201261	696
b4002	zraP	4201263	4201688	426
b4003	zraS	4201926	4203323	1398
b4004	zraR	4203320	4204645	1326
b4005	purD	4204642	4205931	1290
b4006	purH	4205943	4207532	1590
b4007	rrsE	4208147	4209688	1542
b4008	gltV	4209774	4209849	76
b4009	rrlE	4210043	4212946	2904
b4010	rrfE	4213040	4213159	120
b4011	yjaA	4213234	4213617	384
b4012	yjaB	4213680	4214123	444
b4013	metA	4214280	4215209	930
b4014	aceB	4215478	4217079	1602
b4015	aceA	4217109	4218413	1305
b4016	aceK	4218596	4220332	1737
b4830	aceK-int	4218879	4218963	85
b4017	arpA	4220301	4222487	2187
b4018	iclR	4222804	4223628	825
b4019	metH	4223828	4227511	3684
b4020	yjbB	4227731	4229362	1632
b4021	pepE	4229453	4230142	690
b4022	rluF	4230354	4231226	873
b4023	yjbD	4231359	4231631	273
b4024	lysC	4231884	4233233	1350
b4025	pgi	4233758	4235407	1650
b4026	yjbE	4235906	4236148	243
b4027	yjbF	4236262	4236900	639
b4028	yjbG	4236897	4237634	738
b4029	yjbH	4237634	4239730	2097
b4620	yjbT	4239777	4240055	279
b4030	psiE	4240325	4240735	411
b4031	xylE	4240779	4242254	1476
b4807	malH	4242531	4242633	103
b4032	malG	4242626	4243516	891
b4033	malF	4243531	4245075	1545
b4034	malE	4245229	4246419	1191
b4035	malK	4246784	4247899	1116
b4036	lamB	4247971	4249311	1341
b4037	malM	4249554	4250474	921
b4038	yjbI	4250703	4252283	1581
b4039	ubiC	4252506	4253003	498
b4040	ubiA	4253016	4253888	873
b4041	plsB	4254043	4256466	2424
b4042	dgkA	4256637	4257005	369
b4043	lexA	4257115	4257723	609
b4044	dinF	4257742	4259121	1380
b4045	yjbJ	4259237	4259446	210
b4046	zur	4259488	4260003	516
b4047	yjbL	4260321	4260575	255
b4048	yjbM	4260599	4261306	708
b4049	dusA	4261669	4262706	1038
b4050	pspG	4262840	4263082	243
b4758	pspH	4263139	4263249	111
b4051	qorA	4263248	4264231	984
b4052	dnaB	4264314	4265729	1416
b4053	alr	4265782	4266861	1080
b4054	tyrB	4267114	4268307	1194
b4621	yjbS	4268809	4269012	204
b4055	aphA	4269414	4270127	714
b4056	yjbQ	4270238	4270654	417
b4057	yjbR	4270658	4271014	357
b4058	uvrA	4271049	4273871	2823
b4059	ssb	4274125	4274661	537
b4060	yjcB	4274760	4275041	282
b4061	pdeC	4275471	4277057	1587
b4062	soxS	4277060	4277383	324
b4063	soxR	4277469	4277933	465
b4459	ryjA	4277926	4278066	141
b4064	ghxP	4278479	4279828	1350
b4065	yjcE	4279980	4281629	1650
b4066	yjcF	4281783	4283075	1293
b4067	actP	4283253	4284902	1650
b4068	yjcH	4284899	4285213	315
b4069	acs	4285413	4287371	1959
b4821	ytcB	4287611	4287667	57
b4070	nrfA	4287764	4289200	1437
b4071	nrfB	4289245	4289811	567
b4072	nrfC	4289808	4290479	672
b4073	nrfD	4290476	4291432	957
b4074	nrfE	4291512	4293170	1659
b4075	nrfF	4293163	4293546	384
b4076	nrfG	4293543	4294139	597
b4077	gltP	4294481	4295794	1314
b4078	yjcO	4296436	4297125	690
b4079	fdhF	4297219	4299366	2148
b4080	mdtP	4299564	4301030	1467
b4081	mdtO	4301027	4303078	2052
b4082	mdtN	4303078	4304109	1032
b4622	ytcA	4304128	4304403	276
b4083	yjcS	4304612	4306597	1986
b4084	alsK	4306870	4307799	930
b4085	alsE	4307783	4308478	696
b4086	alsC	4308489	4309469	981
b4087	alsA	4309448	4310980	1533
b4088	alsB	4311107	4312042	936
b4089	alsR	4312101	4312991	891
b4090	rpiB	4313350	4313799	450
b4487	yjdP	4313868	4314197	330
b4092	phnP	4314344	4315102	759
b4093	phnO	4315104	4315538	435
b4094	phnN	4315525	4316082	558
b4095	phnM	4316082	4317218	1137
b4096	phnL	4317215	4317895	681
b4097	phnK	4318006	4318764	759
b4098	phnJ	4318761	4319606	846
b4099	phnI	4319599	4320663	1065
b4100	phnH	4320663	4321247	585
b4101	phnG	4321244	4321696	453
b4102	phnF	4321697	4322422	726
b4583	phnE	4322443	4323281	839
b4105	phnD	4323336	4324352	1017
b4106	phnC	4324377	4325165	789
b4107	yjdN	4325298	4325741	444
b4108	yjdM	4326399	4326734	336
b4109	rdcA	4327135	4329363	2229
b4110	rdcB	4329360	4330238	879
b4111	proP	4330502	4332004	1503
b4703	pmrR	4332116	4332205	90
b4112	basS	4332181	4333272	1092
b4113	basR	4333282	4333950	669
b4114	eptA	4333947	4335590	1644
b4115	adiC	4335694	4337031	1338
b4116	adiY	4337168	4337929	762
b4117	adiA	4338254	4340521	2268
b4118	melR	4340720	4341628	909
b4119	melA	4341911	4343266	1356
b4120	melB	4343369	4344790	1422
b4121	yjdF	4344929	4345558	630
b4122	fumB	4345680	4347326	1647
b4123	dcuB	4347404	4348744	1341
b4124	dcuR	4349315	4350034	720
b4125	dcuS	4350031	4351662	1632
b4126	yjdI	4351843	4352073	231
b4127	yjdJ	4352085	4352357	273
b4128	ghoS	4352584	4352880	297
b4559	ghoT	4352908	4353081	174
b4129	lysU	4353200	4354717	1518
b4130	dtpC	4354954	4356411	1458
b4131	cadA	4356470	4358617	2148
b4132	cadB	4358697	4360031	1335
b4133	cadC	4360396	4361934	1539
b4654	yjdQ	4362191	4362353	163
b4134	pheU	4362551	4362626	76
b4135	yjdC	4362733	4363308	576
b4136	dsbD	4363345	4365042	1698
b4137	cutA	4365018	4365356	339
b4138	dcuA	4365472	4366773	1302
b4825	aspX	4366839	4366951	113
b4139	aspA	4366891	4368327	1437
b4140	fxsA	4368664	4369140	477
b4141	yjeH	4369156	4370412	1257
b4142	groS	4370688	4370981	294
b4143	groL	4371025	4372671	1647
b4144	yjeI	4372809	4373162	354
b4145	yjeJ	4373365	4374234	870
b4146	epmB	4374629	4375657	1029
b4147	efp	4375699	4376265	567
b4410	ecnA	4376317	4376442	126
b4411	ecnB	4376553	4376699	147
b4148	gdx	4376875	4377192	318
b4149	blc	4377189	4377722	534
b4150	ampC	4377811	4378944	1134
b4151	frdD	4379007	4379366	360
b4152	frdC	4379377	4379772	396
b4153	frdB	4379783	4380517	735
b4154	frdA	4380510	4382318	1809
b4155	epmA	4382643	4383620	978
b4156	yjeM	4383839	4385341	1503
b4157	yjeN	4385393	4385707	315
b4158	yjeO	4385704	4386018	315
b4159	mscM	4386047	4389370	3324
b4160	psd	4389392	4390360	969
b4161	rsgA	4390457	4391509	1053
b4162	orn	4391604	4392149	546
b4163	glyV	4392360	4392435	76
b4164	glyX	4392472	4392547	76
b4165	glyY	4392583	4392658	76
b4670	yjeV	4392892	4392945	54
b4166	queG	4392928	4394067	1140
b4167	nnr	4394066	4395613	1548
b4168	tsaE	4395585	4396046	462
b4169	amiB	4396065	4397402	1338
b4170	mutL	4397412	4399259	1848
b4171	miaA	4399252	4400202	951
b4172	hfq	4400288	4400596	309
b4173	hflX	4400672	4401952	1281
b4174	hflK	4402038	4403297	1260
b4175	hflC	4403300	4404304	1005
b4176	yjeT	4404386	4404583	198
b4177	purA	4404687	4405985	1299
b4178	nsrR	4406190	4406615	426
b4179	rnr	4406654	4409095	2442
b4180	rlmB	4409275	4410006	732
b4181	yjfI	4410133	4410534	402
b4182	yjfJ	4410553	4411251	699
b4183	yjfK	4411302	4411961	660
b4184	yjfL	4411979	4412377	399
b4185	yjfM	4412387	4413025	639
b4186	yjfC	4413028	4414191	1164
b4187	aidB	4414275	4415900	1626
b4188	yjfN	4416017	4416292	276
b4189	bsmA	4416441	4416770	330
b4190	yjfP	4416952	4417701	750
b4191	ulaR	4417698	4418453	756
b4192	ulaG	4418561	4419625	1065
b4193	ulaA	4419980	4421377	1398
b4194	ulaB	4421393	4421698	306
b4195	ulaC	4421708	4422172	465
b4196	ulaD	4422186	4422836	651
b4197	ulaE	4422846	4423700	855
b4198	ulaF	4423700	4424386	687
b4199	yjfY	4424516	4424791	276
b4200	rpsF	4425118	4425513	396
b4201	priB	4425520	4425834	315
b4202	rpsR	4425839	4426066	228
b4203	rplI	4426108	4426557	450
b4204	yjfZ	4426628	4427422	795
b4205	ytfA	4427694	4428095	402
b4206	ytfB	4428079	4428717	639
b4207	fklB	4428935	4429555	621
b4208	cycA	4429864	4431276	1413
b4209	ytfE	4431321	4431983	663
b4210	ytfF	4432091	4433056	966
b4211	qorB	4433164	4434024	861
b4212	ytfH	4434113	4434493	381
b4213	cpdB	4434622	4436565	1944
b4214	cysQ	4436755	4437495	741
b4215	ytfI	4437707	4438645	939
b4216	ytfJ	4438708	4439262	555
b4217	ytfK	4439587	4439793	207
b4218	paeA	4439872	4441215	1344
b4219	msrA	4441538	4442176	639
b4220	tamA	4442382	4444115	1734
b4221	tamB	4444112	4447891	3780
b4222	ytfP	4447894	4448235	342
b4224	chpS	4448447	4448698	252
b4225	chpB	4448692	4449042	351
b4226	ppa	4449122	4449652	531
b4227	ytfQ	4449962	4450918	957
b4485	ytfR	4451058	4452560	1503
b4230	ytfT	4452571	4453596	1026
b4231	yjfF	4453583	4454578	996
b4232	fbp	4454611	4455609	999
b4233	mpl	4455785	4457158	1374
b4234	yjgA	4457314	4457865	552
b4235	tldE	4457959	4459311	1353
b4236	cybC	4459488	4459855	368
b4237	nrdG	4459900	4460364	465
b4238	nrdD	4460522	4462660	2139
b4239	treC	4463054	4464709	1656
b4240	treB	4464759	4466180	1422
b4241	treR	4466299	4467246	948
b4702	mgtL	4467431	4467484	54
b4242	mgtA	4467625	4470321	2697
b4243	ridA	4470527	4470913	387
b4244	pyrI	4470986	4471447	462
b4245	pyrB	4471460	4472395	936
b4246	pyrL	4472399	4472533	135
b4248	yjgH	4472814	4473209	396
b4249	bdcA	4473340	4474053	714
b4251	bdcR	4474124	4474717	594
b4252	tabA	4474862	4475314	453
b4253	yjgL	4475437	4477251	1815
b4254	argI	4477307	4478311	1005
b4255	rraB	4478473	4478889	417
b4256	yjgM	4479034	4479537	504
b4257	yjgN	4479730	4480926	1197
b4258	valS	4480982	4483837	2856
b4259	holC	4483837	4484280	444
b4260	pepA	4484440	4485951	1512
b4822	ytgB	4486043	4486099	57
b4800	ytgA	4486105	4486155	51
b4261	lptF	4486218	4487318	1101
b4262	lptG	4487318	4488400	1083
b4263	yjgR	4488561	4490063	1503
b4264	idnR	4490141	4491139	999
b4265	idnT	4491206	4492525	1320
b4266	idnO	4492587	4493351	765
b4267	idnD	4493375	4494406	1032
b4268	idnK	4494623	4495186	564
b4269	ahr	4495190	4496209	1020
b4270	leuX	4496405	4496489	85
b4271	intB	4496750	4497940	1191
b4272	insC6	4498272	4498637	366
b4273	insD6	4498595	4499500	906
b4575	yjgX	4499593	4500791	1199
b4277	yjgZ	4501260	4501589	330
b4278	insG	4502103	4503431	1329
b4279	nanX	4504058	4505275	1218
b4280	nanY	4505287	4506405	1119
b4655	ythA	4506448	4506573	126
b4281	yjhD	4506626	4506856	231
b4282	yjhE	4506861	4507109	249
b4623	insO	4507197	4509793	2597
b4284	insI3	4507466	4508617	1152
b4561	insM	4508684	4508942	259
b4286	yjhV	4509804	4510133	330
b4287	fecE	4510690	4511457	768
b4288	fecD	4511458	4512414	957
b4289	fecC	4512411	4513409	999
b4290	fecB	4513406	4514308	903
b4291	fecA	4514353	4516677	2325
b4292	fecR	4516764	4517717	954
b4293	fecI	4517714	4518235	522
b4801	ykiE	4518372	4518440	69
b4294	insA7	4518527	4518802	276
b4576	insB7	4518721	4519224	504
b4295	yjhU	4519338	4520324	987
b4296	yjhF	4520671	4522020	1350
b4297	yjhG	4522127	4524094	1968
b4298	yjhH	4524105	4525010	906
b4299	yjhI	4525015	4525803	789
b4300	sgcR	4526106	4526888	783
b4301	sgcE	4526905	4527537	633
b4302	sgcA	4527549	4527980	432
b4624	ryjB	4527977	4528066	90
b4303	sgcQ	4528111	4528917	807
b4304	sgcC	4528930	4530243	1314
b4565	sgcB	4530255	4530533	279
b4305	sgcX	4530530	4531651	1122
b4656	yjhY	4532050	4532310	261
b4306	yjhP	4532437	4533183	747
b4307	yjhQ	4533239	4533784	546
b4566	topAI	4533796	4534053	258
b4657	yjhZ	4534430	4534675	246
b4308	yjhR	4535015	4536031	1017
b4802	ythB	4536597	4536695	99
b4309	nanS	4536614	4537594	981
b4310	nanM	4537659	4538765	1107
b4311	nanC	4538785	4539501	717
b4312	fimB	4540957	4541559	603
b4313	fimE	4542037	4542633	597
b4314	fimA	4543115	4543663	549
b4315	fimI	4543728	4544267	540
b4316	fimC	4544304	4545029	726
b4317	fimD	4545096	4547732	2637
b4318	fimF	4547742	4548272	531
b4319	fimG	4548285	4548788	504
b4320	fimH	4548808	4549710	903
b4321	gntP	4549953	4551296	1344
b4322	uxuA	4551636	4552820	1185
b4323	uxuB	4552901	4554361	1461
b4324	uxuR	4554576	4555349	774
b4325	yjiC	4555490	4556320	831
b4720	ytiC	4556574	4556675	102
b4721	ytiD	4556654	4556797	144
b4722	idlP	4556913	4556996	84
b4326	iraD	4556993	4557385	393
b4327	hypT	4557378	4558289	912
b4328	iadA	4558354	4559526	1173
b4329	yjiG	4559539	4560000	462
b4330	yjiH	4559997	4560680	684
b4331	kptA	4560930	4561484	555
b4332	yjiJ	4561497	4562675	1179
b4333	yjiK	4562743	4563603	861
b4715	ytiA	4563668	4563925	258
b4334	yjiL	4563922	4564689	768
b4335	yjiM	4564699	4565850	1152
b4336	yjiN	4565966	4567246	1281
b4337	mdtM	4567287	4568519	1233
b4823	ytiE	4568692	4568727	36
b4584	rpnD	4568998	4569918	921
b4340	yjiR	4570162	4571574	1413
b4341	yjiS	4571751	4571915	165
b4342	yjiT	4572414	4573931	1518
b4486	yjiV	4574135	4576855	2721
b4345	mcrC	4576912	4577958	1047
b4346	mcrB	4577958	4579337	1380
b4347	symE	4579499	4579840	342
b4625	symR	4579835	4579911	77
b4348	hsdS	4580068	4581462	1395
b4349	hsdM	4581459	4583048	1590
b4350	hsdR	4583249	4586761	3513
b4351	mrr	4586949	4587863	915
b4352	yjiA	4587909	4588865	957
